,'HE','0.80503624570774512392','he','0.00012001200120012000','cs','0.00012000720043202592','sq','0.83654290246792106789','he','0.30437833286556270629','hi','0.26497599039615848948','gu','0.76925239462639816157','he','0.00012001200120012000','cs','0.00012000720043202592','sq','0.80501616498323258497','he','0.29274927825893848343','hi','0.25401662869485458485','gu','0.79632420429904970938','he','0.00005000480046084425','ko','0.00002400043200777613','cs','0.83279624270221019877','he','0.28976952704970726504','hi','0.25498413936096686605','gu','0.76883511894862754943','he','0.00005000480046084425','ko','0.00002400043200777613','cs','0.80770732821033541793','he','0.27867921238674264739','hi','0.24527244548609389296','gu','0.79874826160093892469','he','0.00005000982011013070','ru','0.00004181894216258476','pl','0.83618569215652172044','he','0.29029226150040704502','hi','0.25676758292434981312','gu','0.77330700658290185689','he','0.00005000977463777010','ru','0.00004181894216258476','pl','0.81280802981127542317','he','0.27867331495698732802','hi','0.24518392975405692291','gu','0.01542261582023013097','he','0.00000000000000000000','ro','0.00000000000000000000','cs','0.04974195232644536974','he','0.00000000000000000000','fa','0.00000000000000000000','ur','0.01367552262184469104','he','0.00000000000000000000','no','0.00000000000000000000','ta','0.04217121513344178341','he','0.00000000000000000000','th','0.00000000000000000000','el','0.01612851508641421211','he','0.00000000000000000000','pl','0.00000000000000000000','bn','0.05408647828028832066','he','0.00000200012400768848','ko','0.00000200003200051201','bs','0.01478323071096960400','he','0.00000000000000000000','bg','0.00000000000000000000','kn','0.04812793527132172566','he','0.00000200012400768848','ko','0.00000200003200051201','bs','0.01840452244144077931','he','0.00000181821818254546','pl','0.00000090912066213076','ja','0.05811792240197796028','he','0.00000363638347118256','sq','0.00000272732231495118','pl','0.01669863405446659482','he','0.00000181821818254546','pl','0.00000090911983563113','ja','0.05234285214724262308','he','0.00000181821487663412','pl','0.00000090919505325155','ko','0.00004016467516818958','he','0.00000000000000000000','ml','0.00000000000000000000','el','0.00108444622954111873','he','0.00000000000000000000','hu','0.00000000000000000000','ja','0.00002008233758409479','he','0.00000000000000000000','ro','0.00000000000000000000','cs','0.00084345817853198114','he','0.00000000000000000000','id','0.00000000000000000000','fa','0.00016633599871740919','he','0.00000000000000000000','es','0.00000000000000000000','cr','0.00121972957653953325','he','0.00000000000000000000','bs','0.00000000000000000000','da','0.00012222562851022992','he','0.00000000000000000000','bn','0.00000000000000000000','de','0.00103742542253055722','he','0.00000000000000000000','bg','0.00000000000000000000','ru','0.00041439395112337200','he','0.00000000000000000000','la','0.00000000000000000000','bs','0.00172845105104941100','he','0.00000000000000000000','ar','0.00000000000000000000','fr','0.00039344548958462379','he','0.00000000000000000000','el','0.00000000000000000000','no','0.00153264171699584004','he','0.00000000000000000000','cs','0.00000000000000000000','ro'
,'HI','0.40198904126943901804','hi','0.00037104986497907684','ur','0.00004000640102416386','ko','0.58504069604266051297','hi','0.26497599039615848948','gu','0.23119849587967036819','ko','0.41043526785714284921','hi','0.02819999999999999937','el','0.02706000000000000072','bg','0.58238951809904526691','hi','0.27076367724946004412','gu','0.23497879830386431133','ko','0.38819144951061851367','hi','0.00006200595257144688','ko','0.00003707082793575217','ur','0.56105172129328817476','hi','0.25499004648909839865','gu','0.24006592382358182824','ko','0.38976742434465505571','hi','0.02458044244796406264','cs','0.02282000000000000001','pt','0.55552774700089424531','hi','0.25970538703341028430','gu','0.24126399331161210715','ko','0.39190193381435839415','hi','0.00003091316582640441','ko','0.00002182246695714794','ru','0.56702542509113718072','hi','0.25677027581981831661','gu','0.23835686931981425740','ko','0.39447246231873706046','hi','0.02346721218320263480','uk','0.02297640541164620853','pt','0.56130638648505593036','hi','0.25832053693127898786','gu','0.24003978630318328902','ko','0.02160210319597098347','hi','0.00000000000000000000','fr','0.00000000000000000000','ar','0.08844167508701024361','hi','0.00000000000000000000','cs','0.00000000000000000000','ro','0.02331493768214794662','hi','0.00000000000000000000','de','0.00000000000000000000','bn','0.08700238742990396013','hi','0.00000000000000000000','es','0.00000000000000000000','cr','0.01005343689867480364','hi','0.00000000000000000000','bg','0.00000000000000000000','kn','0.06478995038914935056','hi','0.00000000000000000000','ml','0.00000000000000000000','he','0.01321838900099483669','hi','0.00000000000000000000','it','0.00000000000000000000','fi','0.06317139289771765698','hi','0.00000000000000000000','fi','0.00000000000000000000','it','0.01085515291923474894','hi','0.00000000000000000000','sq','0.00000000000000000000','gu','0.06674687111887803170','hi','0.00000000000000000000','id','0.00000000000000000000','fa','0.01335956385331481255','hi','0.00000000000000000000','hu','0.00000000000000000000','ja','0.06462108620629999911','hi','0.00000000000000000000','ja','0.00000000000000000000','hu','0.00199562862301624986','hi','0.00000000000000000000','ml','0.00000000000000000000','he','0.01653286925279290331','hi','0.00000000000000000000','cs','0.00000000000000000000','ro','0.00120922733473893102','hi','0.00000000000000000000','es','0.00000000000000000000','cr','0.01765685730149917088','hi','0.00000000000000000000','ml','0.00000000000000000000','he','0.00059232411975833181','hi','0.00000000000000000000','ja','0.00000000000000000000','hu','0.00676179260043125417','hi','0.00000000000000000000','pl','0.00000000000000000000','de','0.00048957303582356523','hi','0.00000000000000000000','pl','0.00000000000000000000','de','0.00859387742476138902','hi','0.00000000000000000000','pl','0.00000000000000000000','bn','0.00066879593418698279','hi','0.00000000000000000000','pl','0.00000000000000000000','de','0.00687227753578095908','hi','0.00000000000000000000','is','0.00000000000000000000','vi','0.00053861297871550095','hi','0.00000000000000000000','bn','0.00000000000000000000','de','0.00858464247315617046','hi','0.00000000000000000000','ur','0.00000000000000000000','id'
,'HU','0.92419848396967940740','hu','0.90886000000000022325','af','0.90561999999999998057','no','0.93802000000000018698','hu','0.92470000000000007745','no','0.92173999999999989274','af','0.91507830156603120475','hu','0.89721999999999990649','af','0.89691999999999993953','no','0.93142000000000002569','hu','0.91758000000000006224','no','0.91115999999999985892','af','0.91657749946499667004','hu','0.91653949923699551405','af','0.91330600000000006222','no','0.93284959709758252799','af','0.93133158798952786483','hu','0.92921999999999971287','no','0.90456542739256440289','af','0.90302000000000004487','no','0.90274141644849870136','hu','0.92223753342520042864','af','0.92103400000000001935','no','0.91670350022100122178','hu','0.91948403308021053881','hu','0.91467067637457188933','no','0.91208861139242580762','af','0.93195781067896743544','hu','0.93089526607799821800','no','0.92969519889163243498','af','0.90878669227895070293','hu','0.90496246807945845969','no','0.90089600325819385596','af','0.92276069843826857841','no','0.92227230330347265141','hu','0.91973425357910398859','af','0.03644218653119186968','hu','0.01924192419241924079','id','0.01564062562502500572','de','0.07168286731469257489','hu','0.05990599059905991203','id','0.02520100804032162148','nl','0.03520211212672760132','hu','0.02012201220122012205','id','0.01468058722348893931','de','0.07052282091283650078','hu','0.03842384238423841858','id','0.02192087683507341206','es','0.03337833378333782824','hu','0.01939627154780166826','id','0.01634416344163441490','nl','0.06517065170651706318','hu','0.06024060240602406580','id','0.02526245472418502461','es','0.03323633236332364932','hu','0.01998019980199802412','id','0.01458214582145821690','nl','0.06147061470614707118','hu','0.04004640046400463615','id','0.02252840551129919183','es','0.03367845736919666821','hu','0.01930117228871302409','id','0.01665465143869097539','nl','0.06370228147113796147','hu','0.06144992886266632121','id','0.02573121318706493577','es','0.03369118474605700686','hu','0.01983754323922599233','id','0.01507555048077578730','nl','0.06213954283303878279','hu','0.04033600458188064952','id','0.02320391059167063036','es','0.00324032403240323997','hu','0.00008001120156821956','id','0.00004000320025602048','fr','0.00852068165453235930','hu','0.00014001960274438423','id','0.00006000720086410369','sr','0.00310031003100310005','hu','0.00006000840117616467','id','0.00004000320025602048','fr','0.00836066885350827960','hu','0.00014001960274438420','id','0.00006000480038403072','af','0.00189802657237201256','hu','0.00008400151202721648','id','0.00006200173604860936','bs','0.00617608646521051238','hu','0.00012400173602430435','id','0.00002800056001120023','bs','0.00193602710437946112','hu','0.00007800109201528823','id','0.00004800096001920039','bs','0.00688209634934889083','hu','0.00012200170802391234','id','0.00002800056001120023','bs','0.00207820260020782042','hu','0.00007091018679379590','id','0.00005545530166320451','bs','0.00591732652115019211','hu','0.00011636543473853688','id','0.00003181832644693840','pt','0.00215638520021563859','hu','0.00006091003224595289','id','0.00004363695868580026','bs','0.00694369948817716385','hu','0.00011454722482074725','id','0.00003000019091030579','fr'
,'ID','0.84389063343800629902','id','0.83426000000000000156','la','0.81354000000000004089','fr','0.86497189831389875714','id','0.85738000000000003098','la','0.84308000000000005159','fr','0.84007040422425349746','id','0.83136000000000009891','la','0.80640000000000000568','en','0.86133167990079417820','id','0.85351999999999983437','la','0.83671999999999990827','en','0.84784247842478444035','id','0.84131599999999995276','la','0.81191599999999974901','fr','0.87015122090732566207','id','0.86350399999999993828','la','0.84206599999999975914','fr','0.84368706212237254416','id','0.83953799999999989545','la','0.80449482696896168488','de','0.86541319247915471369','id','0.86155999999999988148','la','0.83290800000000009273','fr','0.84559090243793799679','id','0.83288741248632913727','la','0.81299659271488244894','en','0.86844389979154301695','id','0.86057587848605765490','la','0.84405670566074786354','en','0.84156994582663258164','id','0.82962657231274961056','la','0.81035021945534357890','en','0.86400748372480773440','id','0.85826130988582616244','la','0.83990941785242867468','en','0.09942994299429944172','id','0.04984199367974717632','la','0.04502180087203487557','af','0.15597559755975601292','id','0.06486259450378012437','la','0.05936237449497976104','it','0.09324932493249322996','id','0.04888195527821111164','la','0.04312172486899475132','af','0.14629462946294638503','id','0.06296251850074002787','la','0.05568222728909156399','it','0.10884352380933336180','id','0.05014220056880226706','la','0.03861430891447131808','it','0.16601966019660194251','id','0.06314425257701031247','la','0.05703422813691255699','it','0.10177301773017735642','id','0.04914219656878626025','la','0.03543428347426780256','it','0.15667356673566731895','id','0.06159224636898549127','la','0.05440454404544044914','af','0.10584053418910256694','id','0.05034687341188703175','la','0.03949566997638169485','it','0.16087673922826226103','id','0.06170800200366004240','la','0.05933486909928599451','af','0.09831134060919012596','id','0.04895406238351954903','la','0.03632471056686620986','it','0.15179388809847413344','id','0.06021434798774893266','la','0.05786486108106043968','af','0.00516072250115016083','id','0.00088007040563245064','es','0.00078006240499239941','pt','0.01696237473246253735','id','0.00368029442355388356','af','0.00172013761100888092','it','0.00512071690036604993','id','0.00088007040563245064','es','0.00074005920473637894','pt','0.01552217310423459340','id','0.00366029282342587425','af','0.00168013441075285990','it','0.00695012510225183951','id','0.00075200601604812826','la','0.00057401262827782228','es','0.02090429266009723869','id','0.00374405241673383612','af','0.00179201433611468793','it','0.00682609556533792048','id','0.00074400595204761626','la','0.00057001254027588604','es','0.01997827969591575714','id','0.00353804953269345850','af','0.00169801358410867262','it','0.00570099719722940834','id','0.00070729394609110997','la','0.00051819029765941618','es','0.01901665753016183388','id','0.00421821249609088088','af','0.00170001081825066130','it','0.00571190645673615074','id','0.00068729272124280001','la','0.00051819029765941651','es','0.01820209948699207103','id','0.00413457552418563211','af','0.00159364650502321400','it'
,'IS','0.91654000000000013237','no','0.91623999999999994337','af','0.91559493569614180952','id','0.93478000000000005532','no','0.92725999999999997314','af','0.92725563533812016548','id','0.90820000000000000728','no','0.90691441486489188240','is','0.90644000000000013451','fi','0.92766000000000015113','no','0.91987519251155058786','is','0.91841510490629429952','id','0.92926957561745371361','af','0.92241322413224147159','id','0.92093610246645918327','is','0.94195165170991013159','af','0.93472843348240342021','is','0.93471199999999976527','no','0.91704150224901348487','af','0.91503396081505961046','is','0.90992145952875713721','id','0.93078158468950822346','af','0.92909672374102747483','is','0.92628399999999988523','no','0.92966507090038685845','af','0.92183082330138754745','is','0.92114815902369751033','id','0.94209342579427590714','af','0.93595293766841092253','is','0.93510891393340167532','no','0.91790242873610439212','af','0.91495816317996192524','is','0.90996611808941285648','no','0.93156247840901240664','af','0.93012469226937022349','is','0.92681343676391847453','no','0.04646464646464644466','is','0.03924156966278649628','no','0.03530141205648227448','af','0.10409040904090406665','is','0.09472378895155804390','no','0.05086203448137925631','sv','0.04524452445244522836','is','0.03958158326333052757','no','0.03244129765190607861','af','0.09854985498549859169','is','0.09552382095283808161','no','0.04658186327453098241','sv','0.05733160528494798958','is','0.03325613302453209186','no','0.03027630276302763560','af','0.12596552703475696888','is','0.07349229396917586477','no','0.05051250512505126022','da','0.05687559251659046050','is','0.03268213072852291234','no','0.02782627826278263189','af','0.11888061537353820929','is','0.07146228584914338100','no','0.05016850168501685997','da','0.05774447628329140714','is','0.03114923249651135526','no','0.03038198390173036181','en','0.12797071962734071771','is','0.06857940263364832589','no','0.04996859065210532830','da','0.05666799395628672326','is','0.03031468324856022994','no','0.02769560561239425497','en','0.12045607853190859471','is','0.06806212755512523749','no','0.04980754440478767087','da','0.00272021761740939231','no','0.00198027723881343378','is','0.00058004640371229696','sv','0.01342107368589487079','no','0.00966135258936250650','is','0.00332026562124969988','da','0.00298023841907352595','no','0.00190026603724521392','is','0.00060004800384030736','da','0.01538123049843987539','no','0.00902126297681675113','is','0.00368029442355388443','da','0.00492015744503824029','is','0.00176201409611276912','no','0.00061400982415718650','da','0.01752056065794105680','is','0.00901407211257690064','no','0.00378805303274245804','da','0.00517416557329834423','is','0.00215401723213785694','no','0.00070601129618073888','da','0.01720044721162750090','is','0.00956807654461235696','no','0.00425805961283457976','da','0.00475007772854464834','is','0.00127000808186961177','no','0.00075364184466796132','en','0.01825572008320120593','is','0.00762641216807743300','no','0.00390003900039000454','da','0.00485279785887794777','is','0.00154000980006236375','no','0.00072546180007254614','da','0.01789935126329109463','is','0.00861369117803477240','no','0.00438094095229783417','da'
,'IT','0.93010000000000014886','it','0.92806000000000010708','la','0.92728000000000010417','es','0.94080000000000008065','it','0.93915999999999999481','es','0.93521999999999994024','la','0.92323999999999994959','la','0.92220000000000001972','es','0.91780000000000017124','it','0.93402000000000018343','es','0.93165999999999993264','it','0.93000000000000004885','la','0.93166172664690671823','it','0.93117199999999988869','la','0.90706669893378510938','es','0.94361600000000001032','it','0.94039999999999990266','la','0.92161690263663698097','es','0.92829999999999990301','la','0.91824167296669190197','it','0.90160062240871385875','es','0.93754800000000015903','la','0.93126200000000025625','it','0.91641282977961702194','es','0.92825337546681996326','it','0.92430073156474135132','la','0.90586062004425493832','es','0.94096620263509822557','it','0.93754119359375420739','la','0.92084102659208411090','es','0.91902884800704021107','la','0.91588977060846521461','it','0.90057600733100229284','es','0.93416025069341590559','la','0.92983526318708165093','it','0.91594825039159466495','es','0.04778191127645103897','it','0.03784151366054643029','es','0.03626145045801831834','la','0.09102364094563782093','it','0.05786231449257969728','la','0.05504220168806751162','es','0.04576183047321891878','it','0.03696147845913835134','es','0.03478139125565021805','la','0.08438337533501340249','it','0.05358214328573143725','af','0.05326213048521940413','la','0.04773838190705525369','it','0.03635014540058160298','la','0.03418634186341862335','af','0.09240436961747841571','it','0.05959423837695351084','la','0.05851823407293627738','pt','0.04583236665893327538','it','0.03529614118456472077','la','0.03205057691038439016','es','0.08641634566538269890','it','0.06052024208096831726','pt','0.05549022196088786163','la','0.04755480484439007088','it','0.03613026276554737182','af','0.03532645010904852945','la','0.09345315205978210749','it','0.05869523912555332096','la','0.05626742618388958644','pt','0.04556657075713979599','it','0.03402638253770557536','la','0.03183682671747952581','es','0.08791130868776676766','it','0.05776106662109076889','pt','0.05528939248759538044','af','0.00128010240819265500','it','0.00110008800704056338','es','0.00064005120409632783','la','0.00706056484518761181','it','0.00260020801664133123','es','0.00196015681254500373','la','0.00122009760780862424','it','0.00106008480678454280','es','0.00062004960396831754','la','0.00664053124249939716','it','0.00258020641651332105','es','0.00190015201216097297','la','0.00172602071224854724','it','0.00077200617604940844','la','0.00059201657646414097','bs','0.00642005136041088123','it','0.00199201593612748822','la','0.00188204140491090785','es','0.00167002004024048318','it','0.00073000584004672038','la','0.00054401088021760436','bs','0.00628405027240218090','it','0.00221201769614156945','pt','0.00188001504012032055','la','0.00167728492570855064','it','0.00066365627332456360','la','0.00056000763646777004','bs','0.00659640561349026950','it','0.00188184384332513652','la','0.00186184357059414481','es','0.00162273759923926776','it','0.00063001832780590003','la','0.00051000695464029078','bs','0.00641185898455717395','it','0.00184000836367437964','pt','0.00181275199207261962','es'
,'JP','0.20398000000000002241','ja','0.00010001600256040965','ko','0.00004016144902508082','he','0.19717999999999999416','ja','0.00004016144902508082','he','0.00002000160012801024','ko','0.22300000000000000377','ja','0.00010001600256040965','ko','0.00004016144902508082','he','0.21943999999999994066','ja','0.00004016144902508082','he','0.00002000160012801024','ko','0.24397873506434281099','ja','0.00053201489641709965','ro','0.00002000192018433770','ko','0.24073259223405826801','ja','0.00053201383235964141','ro','0.00002000116006728390','ko','0.28285074832843648540','ja','0.00067201881652686254','ro','0.00002000192018433770','ko','0.27672451553159022053','ja','0.00067201747245428393','ro','0.00002000116006728390','ko','0.24133745952147611646','ja','0.00024364079346897213','ro','0.00001909342595160274','ko','0.23713187498522678154','ja','0.00024182213890772754','ro','0.00001909306139964867','ko','0.27935201692414407537','ja','0.00030727831415116631','ro','0.00001909342595160273','ko','0.27518916476585203457','ja','0.00030545954388344539','ro','0.00001909306139964867','ko','0.00068002720108804339','ja','0.00000000000000000000','it','0.00000000000000000000','fi','0.00066002640105604230','ja','0.00000000000000000000','pl','0.00000000000000000000','bn','0.00148005920236809465','ja','0.00000000000000000000','ur','0.00000000000000000000','id','0.00144005760230409203','ja','0.00000000000000000000','ar','0.00000000000000000000','fr','0.00194009312446997441','ja','0.00000200006400204807','ro','0.00000000000000000000','th','0.00192409235643310837','ja','0.00000200006000180005','ro','0.00000000000000000000','ar','0.00293212314917226527','ja','0.00000200006400204807','ro','0.00000000000000000000','gu','0.00267411231271713450','ja','0.00000200006000180005','ro','0.00000000000000000000','vi','0.00208097719561731089','ja','0.00000090910909127273','ro','0.00000000000000000000','fa','0.00205915829972617287','ja','0.00000090910743831706','ro','0.00000000000000000000','hu','0.00320282918092848392','ja','0.00000090910909127273','ro','0.00000000000000000000','hu','0.00303918761051488002','ja','0.00000090910743831706','ro','0.00000000000000000000','bg','0.00000000000000000000','he','0.00000000000000000000','ml','0.00000000000000000000','th','0.00000000000000000000','ja','0.00000000000000000000','hu','0.00000000000000000000','ur','0.00004000320025602048','ja','0.00000000000000000000','ml','0.00000000000000000000','he','0.00004000320025602048','ja','0.00000000000000000000','id','0.00000000000000000000','fa','0.00009000468024337263','ja','0.00000000000000000000','cs','0.00000000000000000000','ro','0.00008600447223255608','ja','0.00000000000000000000','vi','0.00000000000000000000','is','0.00013000598027509264','ja','0.00000000000000000000','ar','0.00000000000000000000','fr','0.00011200515223700288','ja','0.00000000000000000000','el','0.00000000000000000000','no','0.00008363925299237609','ja','0.00000000000000000000','af','0.00000000000000000000','gu','0.00007909364141670349','ja','0.00000000000000000000','bg','0.00000000000000000000','ru','0.00013273173734025602','ja','0.00000000000000000000','sv','0.00000000000000000000','pt','0.00011909491501077759','ja','0.00000000000000000000','is','0.00000000000000000000','vi'
,'KN','0.44970240041860171099','kn','0.00000000000000000000','th','0.00000000000000000000','no','0.55660091965150049198','kn','0.30437833286556270629','hi','0.26497599039615848948','gu','0.45109677419354837768','kn','0.02556712217286629882','te','0.02359078679703392745','gu','0.55361155217352220337','kn','0.29274927825893848343','hi','0.27129626889960650749','gu','0.43632214659479867658','kn','0.00000000000000000000','sv','0.00000000000000000000','pt','0.53940243843083801600','kn','0.28976952704970726504','hi','0.25498413936096686605','gu','0.43834256537612098503','kn','0.02157573187889066241','gu','0.01471586741047818843','te','0.53763259452961909002','kn','0.27925006889647535635','hi','0.26187981402082194382','gu','0.43318906456647882086','kn','0.00000000000000000000','fr','0.00000000000000000000','ar','0.53896569606426081300','kn','0.29029226150040704502','hi','0.25676758292434981312','gu','0.43491970331677759498','kn','0.02224868838489101747','gu','0.01590229875273356866','te','0.53711269817427043094','kn','0.27933968175859325012','hi','0.26167171223159080284','gu','0.02093144950287807726','kn','0.00000000000000000000','fa','0.00000000000000000000','ur','0.05999273915411146990','kn','0.00000000000000000000','bg','0.00000000000000000000','ru','0.02019485128072778454','kn','0.00000000000000000000','te','0.00000000000000000000','ko','0.05845342601192441562','kn','0.00000000000000000000','it','0.00000000000000000000','fi','0.01802938997121330406','kn','0.00000000000000000000','ro','0.00000000000000000000','cs','0.05102909951510949116','kn','0.00000000000000000000','bg','0.00000000000000000000','ru','0.01802442707609128170','kn','0.00000000000000000000','da','0.00000000000000000000','la','0.05030262313553117426','kn','0.00000000000000000000','no','0.00000000000000000000','ta','0.01628464620288042064','kn','0.00000000000000000000','en','0.00000000000000000000','tr','0.04894310154114360489','kn','0.00000000000000000000','he','0.00000000000000000000','ml','0.01621051365084301768','kn','0.00000000000000000000','bn','0.00000000000000000000','de','0.04809042097041135722','kn','0.00000000000000000000','ja','0.00000000000000000000','hu','0.00091581081965068389','kn','0.00000000000000000000','ro','0.00000000000000000000','cs','0.00559724071160595631','kn','0.00000000000000000000','ml','0.00000000000000000000','he','0.00132275132275132289','kn','0.00000000000000000000','ro','0.00000000000000000000','cs','0.00620224719101123735','kn','0.00000000000000000000','he','0.00000000000000000000','ml','0.00104590163934426233','kn','0.00000000000000000000','sq','0.00000000000000000000','pt','0.00435917403842643863','kn','0.00000000000000000000','pl','0.00000000000000000000','de','0.00121263076201717085','kn','0.00000000000000000000','pl','0.00000000000000000000','bn','0.00479620641763750868','kn','0.00000000000000000000','es','0.00000000000000000000','cr','0.00077595810719838915','kn','0.00000000000000000000','it','0.00000000000000000000','fi','0.00399837802947131549','kn','0.00000000000000000000','it','0.00000000000000000000','fi','0.00093172577623028122','kn','0.00000000000000000000','cs','0.00000000000000000000','ro','0.00444213211417085214','kn','0.00000000000000000000','el','0.00000000000000000000','no'
,'KO','0.16078572571611454700','ko','0.00000000000000000000','ta','0.00000000000000000000','no','0.35846867749419952798','ko','0.30437833286556270629','hi','0.26497599039615848948','gu','0.14952392382781243274','ko','0.00000000000000000000','ur','0.00000000000000000000','fa','0.34000720057604594260','ko','0.29274927825893848343','hi','0.25401662869485458485','gu','0.22327543444170641629','ko','0.00000400003200025600','da','0.00000000000000000000','th','0.41247792371957570090','ko','0.28976952704970726504','hi','0.25498413936096686605','gu','0.21816494383460807716','ko','0.00000400003200025600','da','0.00000000000000000000','cs','0.40191731120404972089','ko','0.27867921238674264739','hi','0.24527244548609389296','gu','0.21960622082001715616','ko','0.00000181819338850338','da','0.00000000000000000000','ar','0.40182802425000641033','ko','0.29029226150040704502','hi','0.25676758292434981312','gu','0.21090507385064397039','ko','0.00000181819338850338','da','0.00000000000000000000','cs','0.38967665445922999856','ko','0.27867331495698732802','hi','0.24518392975405692291','gu','0.00006001200240048009','ko','0.00000000000000000000','de','0.00000000000000000000','bn','0.00456054726567188106','ko','0.00000000000000000000','fr','0.00000000000000000000','ar','0.00006001200240048009','ko','0.00000000000000000000','ur','0.00000000000000000000','fa','0.00448053766451974277','ko','0.00000000000000000000','ro','0.00000000000000000000','cs','0.00142014201420142031','ko','0.00000000000000000000','ml','0.00000000000000000000','he','0.00815050533133054173','ko','0.00000000000000000000','bg','0.00000000000000000000','kn','0.00142014201420141966','ko','0.00000000000000000000','sq','0.00000000000000000000','pt','0.00795649330258475784','ko','0.00000000000000000000','it','0.00000000000000000000','fi','0.00135563570768093534','ko','0.00000000000000000000','pl','0.00000000000000000000','de','0.00722719147829660458','ko','0.00000000000000000000','es','0.00000000000000000000','cr','0.00131926721116367384','ko','0.00000000000000000000','fi','0.00000000000000000000','it','0.00706262717365807591','ko','0.00000000000000000000','ur','0.00000000000000000000','fa','0.00000000000000000000','sr','0.00000000000000000000','ko','0.00000000000000000000','te','0.00000000000000000000','ja','0.00000000000000000000','hu','0.00000000000000000000','id','0.00000000000000000000','sq','0.00000000000000000000','sv','0.00000000000000000000','pt','0.00000000000000000000','es','0.00000000000000000000','cr','0.00000000000000000000','fi','0.00000400041604326850','ko','0.00000000000000000000','cr','0.00000000000000000000','es','0.00029201927327203599','ko','0.00000000000000000000','de','0.00000000000000000000','bn','0.00000400041604326850','ko','0.00000000000000000000','pl','0.00000000000000000000','de','0.00028601887724589824','ko','0.00000000000000000000','ro','0.00000000000000000000','cs','0.00000909214066268978','ko','0.00000000000000000000','id','0.00000000000000000000','ur','0.00022638997992493673','ko','0.00000000000000000000','fi','0.00000000000000000000','it','0.00000909214066268978','ko','0.00000000000000000000','bg','0.00000000000000000000','kn','0.00022548078321841088','ko','0.00000000000000000000','it','0.00000000000000000000','fi'
,'LA','0.93209999999999992859','es','0.93186000000000013266','it','0.93151999999999990365','la','0.94272000000000022446','es','0.94225999999999998646','it','0.93899999999999994582','la','0.91730000000000000426','la','0.91081999999999996298','es','0.90039999999999997815','it','0.92422000000000004150','la','0.92358000000000006757','es','0.91710000000000002629','it','0.94147199999999997555','la','0.92792571170284654514','it','0.91551081715144011497','es','0.94906999999999996920','la','0.94061799999999995414','it','0.92890100461406455157','es','0.93221799999999976905','la','0.88929155716622865224','it','0.88891844485822824051','es','0.94028800000000023473','la','0.90718600000000015893','it','0.90609868538159532569','es','0.93474737061249790759','la','0.92556518387339614673','it','0.91389799506539171059','es','0.94665583019466559289','la','0.93813164944995297567','it','0.92771836809277175018','es','0.91888520798711248450','la','0.88778514850495038324','it','0.88627400712372705893','es','0.93646391009364626790','la','0.90513428672987283896','it','0.90399813089039970926','es','0.09140365614624587631','la','0.05322212888515539392','fr','0.04704188167526703046','pt','0.15608624344973789921','la','0.08812352494099767730','fr','0.08564342573702948824','es','0.08972358894355772496','la','0.05026201048041920721','fr','0.04456178247129886222','pt','0.15122604904196165765','la','0.08292331693267732118','fr','0.08212328493139725571','es','0.09031036124144495303','la','0.05032620130480520287','fr','0.04631837054696438111','it','0.16073064292257169261','la','0.08898835595342381721','fr','0.08326149870697673039','es','0.08898835595342380334','la','0.04654818619274476987','fr','0.04289834318674549257','it','0.15747662990651967174','la','0.08190032760131039924','fr','0.07901342224160036454','es','0.08831794350568060448','la','0.05063659380269910221','fr','0.04640025309228961586','it','0.15969279636941163814','la','0.08887585852662964470','fr','0.08235188234042763178','es','0.08605961980781293152','la','0.04637657443897472836','fr','0.04277292169509860215','it','0.15613548160114629204','la','0.08123673289424042376','fr','0.07792092088361041169','es','0.00654052324185934800','la','0.00104008320665653262','en','0.00086006880550444057','fr','0.01930154412352987764','la','0.00408032642611408803','fr','0.00278022241779342328','en','0.00628050244019521219','la','0.00096007680614449168','en','0.00080006400512040959','fr','0.01876150092007360798','la','0.00372029762380990349','fr','0.00268021441715337108','en','0.00708805670445363488','la','0.00074800598404787242','fr','0.00074601193619097867','en','0.01955415643325146904','la','0.00451403611228889858','fr','0.00202803244851917615','en','0.00697805582444659470','la','0.00071401142418278673','en','0.00069200553604428826','fr','0.01905615244921958842','la','0.00387403099224793886','fr','0.00190203043248691941','en','0.00643655673306562943','la','0.00074818657936914117','fr','0.00074365258878375529','ro','0.01903025950353868026','la','0.00448548308943784186','fr','0.00156819179758416649','it','0.00628381916564845454','la','0.00070001527306050326','ro','0.00065000413638995861','fr','0.01849752496624954695','la','0.00369820535221587754','fr','0.00139000884551083526','it'
