
IT,143,it,251,de,266,da,145,it,233,de,431,vi,210,it,352,de,352,da,223,it,343,de,546,vi,118,it,250,de,251,fr,123,it,238,de,257,fi,165,it,313,fr,337,de,156,it,321,de,332,fi,117,it,273,fi,281,nl,112,it,257,de,276,fi,160,it,349,nl,377,fr,146,it,373,de,375,fi,327068,it,493110,ro,558670,nl,250326,it,460759,ro,499724,la,368652,it,680390,ro,707260,la,317252,it,659944,ro,670047,la,458290,it,1271626,fr,1478872,ro,71482,it,1298471,bs,1411036,la,648806,it,1685563,fr,1732875,ro,260532,it,1444125,ro,1739906,la,87516,it,2359143,fr,2386323,ro,66792,it,1848339,la,1879125,pt,116813,it,2804827,pt,2836099,ro,83967,it,1797769,la,1887790,bs,2508566,it,2810365,la,2888466,fi,2228671,it,2978891,la,3232005,pt,2700456,it,2944702,la,3018316,fi,2464621,it,3161082,la,3359553,ro,11200802,it,18781979,en,18977020,la,9488704,it,20170020,la,22001843,es,11361574,it,20135818,la,20469500,es,9940527,it,21017817,la,23453841,en,15624829,it,36295615,la,37132406,ro,11603985,it,35038207,la,40955608,pt,17420950,it,40544965,la,41460559,es,11908473,it,36900921,la,41880424,pt,
JP,11176,ja,48973,he,49461,ko,11224,ja,48871,he,51024,ko,11830,ja,51860,he,52320,ko,12037,ja,51756,he,53775,ko,9206,ja,39877,ro,74859,tr,9248,ja,39867,ro,74682,tr,9628,ja,39972,ro,79463,tr,9745,ja,40178,ro,79601,tr,9049,ja,48728,ro,82785,fr,9153,ja,48205,ro,81911,fr,9615,ja,49307,ro,88857,fr,9533,ja,48536,ro,87824,fr,970509,ja,1181268,fr,1181268,ar,904819,ja,1106604,de,1106604,bn,1007559,ja,1274640,fa,1274640,id,949407,ja,1195120,sv,1195120,pt,2785491,ja,6642435,ro,6811956,da,2582013,ja,6548639,ro,6725736,en,2739439,ja,7295946,ro,7465240,ml,2393420,ja,6956776,ro,7122080,kn,3900398,ja,12945610,ro,13288032,cs,3992726,ja,12091759,ro,12420576,is,4004625,ja,14436871,ro,14771160,fi,3586650,ja,12596183,ro,12895840,te,1539282,de,1539282,bn,1539282,pl,1479986,it,1479986,fi,1479986,hi,1644426,ja,1685604,he,1685604,ml,1579105,ja,1619636,ml,1619636,he,9988074,ja,12550794,te,12550794,sr,9491504,ja,12438866,id,12438866,fa,9774807,ja,13497600,bg,13497600,uk,10402620,ja,13421030,vi,13421030,is,19687237,ja,27742912,pl,27742912,de,18964162,ja,25655652,pl,25655652,de,18058398,ja,30705786,ar,30705786,fr,17584354,ja,27206176,fr,27206176,ar,
KN,3469,kn,64493,bg,64493,ru,3454,kn,64247,ru,64247,uk,3481,kn,64168,ar,64170,ml,3671,kn,63919,ko,63920,gu,2101,kn,108937,ta,108937,no,2165,kn,108855,es,108855,cr,2233,kn,107955,gu,107960,te,2231,kn,108037,gu,108042,te,2220,kn,132963,hu,132963,ja,2238,kn,132348,sr,132348,ko,2270,kn,132472,te,132475,ml,2237,kn,131160,te,131162,ml,796193,kn,1804715,ar,1804715,fr,737744,kn,2028774,ja,2028774,hu,775688,kn,1816362,sq,1816362,sv,720407,kn,2031704,hi,2031704,it,2270708,kn,10407155,cs,10407155,ro,1630272,kn,12330516,pl,12330516,bn,2246534,kn,10637967,cr,10637967,es,1577570,kn,12107536,ur,12107536,fa,2674307,kn,20301160,es,20301160,cr,1624168,kn,22771056,cs,22771056,ro,3014801,kn,21048903,bn,21048903,de,1812898,kn,21922928,en,21922928,tr,1793843,kn,2399469,fr,2399469,ar,1776956,kn,2829385,fa,2829385,id,1765673,kn,2439690,pl,2439690,bn,1777970,kn,2855674,cs,2855674,ro,9361431,kn,19564473,sr,19564473,ko,9382869,kn,23780185,pl,23780185,bn,9149730,kn,19536000,ml,19536000,he,9084079,kn,23663395,ro,23663395,cs,17355099,kn,43246304,pl,43246304,de,12262565,kn,49047570,pl,49047570,de,17561659,kn,44442585,hu,44442585,ja,13013822,kn,47968784,bg,47968784,uk,
KO,8880,ko,47190,hu,47190,ja,8388,ko,47010,ur,47010,fa,8966,ko,46950,bn,46950,de,8372,ko,46770,ru,46770,uk,4543,ko,74692,da,79710,cs,4468,ko,74564,da,79650,te,4616,ko,74009,da,78990,te,4603,ko,74099,da,79050,sr,4510,ko,91186,da,97290,cs,4761,ko,90788,da,96840,nl,4586,ko,90837,da,96930,th,4912,ko,89910,da,95970,he,1016520,ko,1050016,bg,1050016,kn,1083099,ko,1291038,cs,1291038,ro,987962,ko,1019712,sq,1019712,gu,1043277,ko,1254876,ml,1254876,he,2779736,ko,6055072,es,6055072,cr,1758972,ko,7846692,he,7846692,ml,2820427,ko,5972192,sr,5972192,te,1689649,ko,7478184,ro,7478184,cs,3814142,ko,11811584,bs,11811584,la,2335286,ko,14490672,te,14490672,sr,3998066,ko,11816928,sq,11816928,af,2346643,ko,13540632,ml,13540632,he,1358190,cr,1358190,es,1358190,hi,1741160,fi,1741160,it,1741160,hi,1330740,cr,1330740,es,1330740,hi,1704880,ml,1704880,he,1704880,el,10753094,ko,11074230,ur,11074230,fa,10616908,ko,14633960,te,14633960,sr,10325746,ko,10656000,vi,10656000,is,10474114,ko,14127400,la,14127400,da,21263188,ko,24479040,es,24479040,cr,19645700,ko,30183120,cs,30183120,ro,21515055,ko,24241410,sq,24241410,pt,18731153,ko,28638080,ro,28638080,cs,
LA,59,la,71,fr,75,en,61,la,73,fr,81,en,63,la,90,en,93,fr,75,la,94,en,95,fr,54,la,77,en,78,fr,51,la,77,fr,85,en,50,la,78,en,88,fr,51,la,83,en,89,fr,52,la,65,fr,82,en,51,la,69,fr,73,en,54,la,81,fr,89,en,47,la,78,fr,83,en,116628,la,506608,pt,511343,en,51006,la,423763,en,555521,pt,114763,la,510594,en,555426,pt,79197,la,479546,en,548176,pt,43029,la,605548,nl,946905,en,37393,la,733620,nl,865381,en,43008,la,651555,nl,973049,en,37602,la,735055,nl,858930,en,46144,la,602051,nl,775630,cs,40207,la,655289,cs,868713,nl,46381,la,653673,nl,845478,cs,40398,la,675173,cs,854769,nl,1981794,la,3362796,it,3416386,fr,1444364,la,3363934,en,3415269,fr,1945915,la,3349015,it,3389066,fr,1433862,la,3350734,en,3352916,fr,4011779,la,21426605,fr,21655684,it,1799268,la,20503929,en,21907270,fr,4118774,la,21573213,fr,22112846,it,1831152,la,20206125,en,21752163,fr,5976361,la,40919982,fr,43257647,it,2128385,la,38277533,fr,39408380,en,5938980,la,42951765,fr,45486235,it,2104422,la,36663035,fr,38874189,en,
ML,2522,ml,69212,tr,69212,nl,2645,ml,68948,he,68948,el,2734,ml,68863,kn,68864,gu,2728,ml,68599,gu,68599,kn,2369,ml,114574,ro,116908,he,2419,ml,114697,ro,116820,sr,2555,ml,113783,ro,115852,gu,2512,ml,113731,ro,115942,kn,2379,ml,139849,ro,142692,pl,2414,ml,139308,ro,142032,hu,2431,ml,139336,ro,142165,kn,2499,ml,138068,ro,140756,gu,970373,ml,2001593,sv,2001593,pt,690628,ml,2182469,ro,2182469,cs,976339,ml,1975692,hi,1975692,it,692270,ml,2151216,bn,2151216,de,1486339,ml,11542481,he,11542481,no,979832,ml,13264646,pl,13264646,de,1456582,ml,11571122,hu,11571122,ja,970373,ml,12819744,fi,12819744,it,1922141,ml,22515832,ar,22515832,fr,987977,ml,24496136,hi,24496136,fi,1921755,ml,22895298,es,22895298,cr,957405,ml,23212512,hi,23212512,fi,2314966,ml,2671107,ro,2671107,cs,2194643,ml,3090559,ta,3090559,no,2338730,ml,2705838,pl,2705838,de,2206096,ml,3111406,ta,3111406,no,13423039,ml,21779319,he,21779319,ta,12658967,ml,25975279,gu,25975279,af,13151008,ml,21667200,de,21667200,bn,12402890,ml,25782505,kn,25782505,uk,17833069,ml,48142112,bg,48142112,kn,12499938,ml,53575038,pl,53575038,bn,18317758,ml,49290867,ko,49290867,sr,12160909,ml,52264496,ru,52264496,uk,
NL,119,nl,130,sq,145,no,145,nl,153,en,155,sq,187,nl,204,sq,216,no,191,no,195,nl,201,hu,132,sq,142,nl,164,da,134,sq,146,nl,171,no,154,sq,160,nl,197,no,153,sq,158,nl,199,no,128,sq,134,nl,160,da,132,sq,142,nl,164,da,160,nl,163,sq,195,hu,170,sq,176,nl,209,no,258310,nl,572895,af,659472,da,162685,nl,603645,af,624965,da,306089,nl,778694,af,791618,da,207190,nl,709981,da,715630,af,450882,nl,1458137,af,1676111,cs,58119,nl,1113565,da,1438235,cs,295515,nl,1952040,da,2136519,sq,74109,nl,1462102,da,1610333,sv,81587,nl,2099430,da,2234326,cs,51197,nl,1208319,da,1702866,cs,99501,nl,2418734,af,2525202,da,68891,nl,1498330,da,1983455,cs,2058477,nl,3114112,af,3172515,no,2056381,nl,3071630,af,3564527,no,2257854,nl,3287924,af,3386559,no,2251933,nl,3360803,af,3792885,no,8252658,nl,18056743,no,18066173,af,5423398,nl,17204791,af,23414755,sv,8701681,nl,19240188,af,20546985,no,5612850,nl,18799929,af,24508868,no,10644992,nl,33888275,af,34755819,no,6248009,nl,28049219,af,40036484,no,11892773,nl,37891972,af,40997996,no,5693921,nl,31116952,af,42476398,no,
NO,106,no,133,da,188,sv,100,no,129,da,188,sv,147,no,200,da,247,sv,149,no,196,da,243,sv,134,no,156,da,169,sv,136,no,155,da,173,sv,142,no,187,da,209,sv,143,no,184,da,204,sv,130,no,143,da,169,sv,109,no,132,da,152,sv,172,no,206,da,236,sv,155,no,198,da,227,sv,202505,no,303070,da,564275,nl,130066,da,184822,no,409072,sv,211172,no,324696,da,659633,nl,163454,da,187430,no,477545,nl,424821,no,682634,da,1077062,sv,40821,no,263573,da,830851,sv,435005,no,707242,da,1460613,sv,48754,no,273823,da,819735,sv,139945,da,436193,no,1978307,sv,44396,no,404888,da,1460837,sv,187943,da,466891,no,2735449,sv,54834,no,397895,da,1396161,sv,1389313,no,2264383,da,2656304,en,1241209,no,1997836,da,3124839,fr,1731157,no,2363936,da,2775938,id,1477990,no,2096226,da,3227870,fr,3896679,no,9654309,da,16233562,sv,3280183,no,6594264,da,15646931,sv,5455885,no,11430717,da,18047463,sv,3673810,no,7856344,da,16683389,sv,7227378,no,14216154,da,30816031,sv,3124147,no,11309033,da,27104001,sv,10841651,no,17356863,da,36541525,sv,3965508,no,11906215,da,29475974,sv,
PL,199,pl,5118,sq,8118,nl,203,pl,5138,sq,8093,nl,305,pl,5285,sq,8164,nl,308,pl,5209,sq,8157,nl,162,pl,891,bs,3260,es,157,pl,957,bs,3244,es,204,pl,1128,bs,3395,es,212,pl,1103,bs,3360,es,182,pl,568,es,896,fr,160,pl,597,es,802,fr,218,pl,794,es,1101,fr,236,pl,779,es,998,fr,491360,pl,1551009,cr,1554748,sq,383118,pl,1505084,nl,1533492,sq,602968,pl,1590335,sq,1618289,nl,523677,pl,1600297,nl,1609456,cs,775778,pl,6020289,cs,6426760,en,307709,pl,5675806,cs,5823388,bs,670673,pl,6217421,cs,6603759,en,331078,pl,5643560,cs,5974823,bs,962265,pl,9750048,cs,10324994,bs,141145,pl,8293953,bs,8635917,cs,1029775,pl,9575837,cs,11498684,bs,177555,pl,8168065,cs,9074784,bs,2793209,pl,3609263,sr,3643654,sq,2649138,pl,4003092,cr,4041503,pt,3009865,pl,3742318,sq,3754690,cr,2953080,pl,4085907,cr,4153340,sr,13620370,pl,26916842,bs,27302099,cr,7965233,pl,29390286,bs,29832170,cr,14262607,pl,27334280,bs,27720278,cr,8520436,pl,29893488,cr,30227943,bs,22971481,pl,57753458,bs,58744360,la,12953680,pl,56405834,bs,59653974,it,25204869,pl,60128225,bs,61475357,la,12485790,pl,58209983,bs,59224960,cr,
PT,131,pt,556,vi,1713,es,125,pt,545,vi,1702,es,185,pt,678,vi,1737,es,196,pt,669,vi,1745,es,114,pt,250,fr,251,es,99,pt,217,es,243,fr,143,pt,312,es,332,fr,146,pt,330,es,336,fr,109,pt,251,id,270,es,98,pt,239,es,250,fr,131,pt,328,es,352,id,147,pt,319,es,359,nl,311033,pt,551455,ro,610768,la,328959,pt,604125,es,606386,ro,373959,pt,750262,la,756324,ro,336513,pt,681609,es,715674,it,89070,pt,1823043,es,1873532,cr,57493,pt,860596,es,1263430,fr,109461,pt,2193838,es,2470927,bs,68256,pt,858425,es,1560532,it,92306,pt,2432126,bs,2712924,it,64455,pt,1501034,es,1558547,bs,112434,pt,3499991,es,3510928,it,76128,pt,1430896,es,1867643,bs,2630610,pt,2743986,es,2804874,it,2241662,pt,3183222,es,3241462,la,2684458,pt,2768113,es,2834988,la,2374138,pt,3210445,es,3316494,la,7178025,pt,16752334,es,17274537,la,4046541,pt,20843533,it,21075167,es,7903838,pt,17087990,es,18050513,la,4701812,pt,21490842,es,22318783,it,9996442,pt,33444100,es,34774496,la,3688911,pt,35980897,es,38323852,it,11883321,pt,36368415,es,37489266,la,4006967,pt,36443852,es,40745488,it,
RO,1728,ro,3321,fr,3336,sq,1716,ro,3308,fr,3330,sq,1781,ro,3373,fr,3411,sq,1800,ro,3348,fr,3410,sq,136,ro,437,fr,568,cs,126,ro,413,fr,593,cs,190,ro,506,fr,806,cs,226,ro,520,fr,806,cs,135,ro,567,la,580,fr,145,ro,501,fr,643,cs,191,ro,654,fr,746,bs,201,ro,643,fr,787,bs,481057,ro,1261755,la,1416366,it,548009,ro,1041336,la,1165519,id,613541,ro,1538045,la,1590655,sq,669220,ro,1314070,la,1402471,sq,125064,ro,5950144,la,6188724,es,490341,ro,5024048,bs,5130450,la,167664,ro,6929560,en,7088711,bs,690527,ro,6165843,la,6194164,fr,123947,ro,11177440,it,11178454,la,792473,ro,8447952,bs,8821320,tr,156062,ro,12845963,tr,13165629,pt,787604,ro,9902127,bs,10196087,tr,2483907,ro,3067806,id,3079449,sq,2407360,ro,3622430,pt,3635228,cs,2872910,ro,3266195,sq,3284874,sr,2750987,ro,3769027,sq,3804040,pt,10973250,ro,23562261,la,24115045,id,7673549,ro,27068462,it,27405013,es,12180477,ro,24822562,la,24943757,it,8285753,ro,28570892,it,28581718,es,20679675,ro,51165472,la,51228294,it,11325321,ro,54847598,it,55609609,es,21422764,ro,55017385,it,55589926,la,11185142,ro,56500085,es,56966734,it,
RU,129,ru,195,bg,971,sr,134,ru,197,bg,924,sr,133,ru,221,bg,1093,sr,168,ru,249,bg,1062,sr,165,ru,190,bg,809,sr,175,ru,220,bg,778,sr,224,ru,259,bg,889,sr,210,ru,271,bg,863,sr,167,ru,199,bg,323,uk,167,ru,194,bg,323,uk,215,ru,264,bg,393,uk,214,ru,257,bg,389,uk,325682,ru,540035,bg,698525,uk,265709,ru,492450,bg,700166,uk,302813,ru,602700,bg,750285,uk,267773,ru,524261,bg,800908,uk,752051,ru,1268024,bg,2609778,uk,119953,ru,861773,bg,2374261,uk,945144,ru,1276228,bg,2615133,uk,308817,ru,859819,bg,2310105,uk,939213,ru,1656086,bg,4434274,sr,124103,ru,1152706,bg,3060877,sr,1668104,ru,1681723,bg,4459763,sr,157294,ru,1110270,bg,3108635,uk,1810125,ru,2532990,bg,2558983,uk,1565832,ru,2495070,bg,2727358,uk,1948925,ru,2562265,bg,2584921,uk,1633014,ru,2582883,bg,2779844,uk,9550850,ru,14715158,bg,14955116,uk,7946791,ru,13424916,bg,17728683,uk,9896222,ru,14633036,bg,15709954,uk,8755874,ru,13271116,bg,17934935,uk,18164234,ru,28511547,bg,29537674,uk,13457447,ru,22757656,bg,29522686,uk,19308427,ru,29585004,bg,32149378,uk,15893814,ru,23197143,bg,30805215,uk,
SQ,162,sq,358,la,1807,nl,183,sq,368,la,1803,nl,229,sq,468,la,1861,nl,243,sq,463,la,1870,nl,139,sq,258,nl,289,fr,135,sq,270,fr,281,nl,200,sq,360,nl,373,pt,187,sq,339,nl,396,fr,159,sq,292,fr,294,nl,149,sq,290,nl,294,fr,169,sq,325,nl,364,fr,167,sq,331,nl,366,fr,523759,sq,1516875,bs,1553763,da,454180,sq,1443952,bs,1480979,da,696048,sq,1568894,da,1627518,bs,540756,sq,1465236,da,1498920,bs,517587,sq,6991366,da,7096880,cs,114647,sq,6663905,nl,6668629,bs,736347,sq,7138765,da,7458163,bs,145918,sq,6554975,nl,6756061,da,851393,sq,12052359,bs,13144854,da,102086,sq,10529089,nl,10544152,bs,1245095,sq,13185133,bs,13605982,da,135223,sq,10817233,nl,10848962,bs,2561823,sq,3444764,bs,3457983,nl,2551091,sq,4052934,it,4084035,hu,2850530,sq,3463538,bs,3470216,nl,2694066,sq,4075074,it,4097191,bs,10184634,sq,26879428,no,27070726,nl,6578244,sq,32432224,it,32781974,pt,10472799,sq,26670292,no,27023981,nl,7177482,sq,31759624,it,32087322,pt,13418149,sq,59116375,nl,59280079,no,9302977,sq,62580211,it,63366036,pt,14980188,sq,60346152,no,60423990,en,10327666,sq,61026374,pt,61509316,it,
SR,139,bs,147,cr,186,sr,139,cr,140,bs,191,sr,205,cr,218,bs,231,sr,199,cr,207,bs,230,sr,137,cr,154,bs,202,cs,138,cr,151,bs,211,cs,179,cr,207,bs,282,cs,186,cr,211,bs,291,cs,136,cr,147,bs,205,cs,131,cr,150,bs,202,cs,193,cr,213,bs,280,cs,190,cr,217,bs,275,cs,196522,sr,259084,cr,611108,bs,187669,cr,216540,sr,536643,bs,243974,sr,313312,cr,817182,bs,199871,cr,254971,sr,598594,bs,296847,cr,389956,bs,461512,sr,259124,sr,442346,cr,685196,bs,492452,sr,508517,cr,1331449,bs,103556,sr,262898,cr,696676,bs,227166,bs,479400,cr,519683,sr,442090,sr,493661,bs,767140,cr,896082,cr,910287,sr,1392893,bs,134600,sr,419783,cr,817651,bs,2399015,sr,2404683,cr,3139350,bs,1942307,sr,2203528,cr,3348335,bs,2555234,sr,2566712,cr,3213833,pt,2152972,sr,2452745,cr,3566799,bs,6681859,sr,10700734,cr,16619883,bs,4133937,sr,7110590,cr,13485517,bs,7904866,sr,11542821,cr,18549374,bs,4387449,sr,7410998,cr,15901432,bs,12279068,sr,18027571,cr,30717420,bs,5794129,sr,13087506,cr,21821450,bs,14807084,sr,20738790,cr,36993622,bs,6052170,sr,13421629,cr,26793972,bs,
SV,158,sv,233,nl,672,vi,125,sv,210,nl,622,vi,193,sv,282,nl,739,vi,193,sv,302,nl,699,vi,120,sv,166,no,211,da,146,sv,197,no,228,da,180,sv,237,no,271,da,169,sv,219,no,245,da,140,sv,203,no,209,en,125,sv,177,no,214,en,190,sv,250,no,253,en,160,sv,223,no,259,da,562530,sv,562858,nl,750006,no,390253,sv,542336,da,583479,nl,530761,sv,673193,nl,838068,no,366743,sv,595404,nl,598958,da,312034,sv,1853270,nl,2229144,en,86904,sv,863060,no,1318015,de,503652,sv,1896888,nl,2462432,en,105175,sv,1034126,no,1316444,de,488986,sv,2758295,nl,3127518,no,80809,sv,1273797,de,1502626,no,517033,sv,3186681,nl,3582796,en,102780,sv,1260943,de,1760898,no,2813801,sv,3316212,no,3504541,da,2279420,sv,3179055,no,3538933,da,2906734,sv,3490067,no,3648978,da,2494955,sv,3301777,no,3785495,da,8615835,sv,18703198,no,22294806,da,5319448,sv,18068212,no,21519717,da,9559494,sv,19593565,no,23301202,da,7443498,sv,19506241,no,22598117,da,12258489,sv,35062188,no,40679037,da,5314445,sv,27791341,no,38840965,da,13666003,sv,38430531,no,45746990,da,7807509,sv,30866716,no,43384661,da,
TA,2813,ta,73931,sv,73931,pt,2816,ta,73649,ar,73649,fr,2875,ta,73566,gu,73567,te,2917,ta,73280,tr,73282,de,1344,ta,120398,ro,124879,cs,1306,ta,120310,ro,124785,cs,1407,ta,119386,ro,123754,te,1395,ta,119489,ro,123852,te,1249,ta,146908,ro,150638,ko,1337,ta,146172,ro,151716,la,1398,ta,146444,ro,150194,ko,1344,ta,144960,ro,150356,te,780655,ta,2198471,he,2198471,ml,674882,ta,2366903,th,2366903,no,767888,ta,2230620,bg,2230620,ru,776396,ta,2390240,ar,2390240,fr,1001062,ta,12677807,no,12677807,el,637852,ta,14385602,pl,14385602,bn,951652,ta,13064170,hi,13064170,fi,644205,ta,14244160,hi,14244160,fi,1124731,ta,24730504,uk,24730504,ru,591316,ta,26566232,hu,26566232,ja,1115268,ta,25849530,en,25849530,nl,583788,ta,25791680,es,25791680,cr,2408986,ta,2942745,el,2942745,no,2467308,ta,3308204,ja,3308204,hu,2456439,ta,3016344,he,3016344,ml,2513488,ta,3367138,fr,3367138,ar,13674187,ta,23994165,hu,23994165,ja,13646958,ta,27804524,bg,27804524,ru,13294542,ta,24153600,sq,24153600,pt,13146651,ta,27901615,te,27901615,ko,24943930,ta,53037920,ml,53037920,he,19608573,ta,57347928,cs,57347928,ro,24762492,ta,54947196,en,54947196,nl,18520691,ta,56560208,id,56560208,fa,
TE,5047,te,78650,es,78650,cr,4729,te,78350,ro,78350,cs,4975,te,78251,kn,78252,ar,4967,te,77953,kn,77953,gu,3200,te,130563,ro,132850,cs,3180,te,130375,ro,132750,hu,3310,te,129383,ro,131651,kn,3343,te,129705,ro,131752,kn,3196,te,159446,ro,161317,ko,3251,te,158609,ro,161400,sq,3281,te,158858,ro,160471,ko,3335,te,157276,ro,159951,kn,1688638,te,2001593,th,2001593,ta,1649414,te,2366903,cs,2366903,ro,1694654,te,2007558,kn,2007558,uk,1684121,te,2360362,en,2360362,tr,2255034,te,11542481,cr,11542481,es,1184976,te,14385602,de,14385602,bn,2198584,te,11757753,hi,11757753,fi,1190937,te,14066108,cr,14066108,es,3516666,te,22515832,kn,22515832,uk,1812859,te,26566232,bg,26566232,ru,3600204,te,23264577,uk,23264577,ru,1814962,te,25469284,bs,25469284,da,2548612,te,2671107,sr,2671107,ko,3132679,te,3264675,ro,3264675,cs,2633753,te,2705838,tr,2705838,nl,3213831,te,3281894,ar,3281894,fr,12450462,te,21779319,hu,21779319,ja,12893557,te,27438675,ja,27438675,hu,12251040,te,21667200,ko,21667200,sr,12193759,te,27195245,bg,27195245,kn,27422335,te,48142112,tr,48142112,nl,23586283,te,56593350,cs,56593350,ro,27893931,te,49290867,el,49290867,no,22084502,te,55128304,no,55128304,ta,
TH,2035,th,59988,ko,61347,nl,2029,th,58012,ko,61131,ja,2093,th,58593,ko,61035,kn,2082,th,57920,ko,60825,ja,1675,th,70347,sv,99133,ro,1696,th,70364,sv,99065,ro,1684,th,69936,sv,98297,ro,1724,th,70045,sv,98534,ro,1751,th,86372,sv,93925,el,1785,th,85739,sv,93486,el,1801,th,86382,sv,93826,el,1853,th,85279,sv,92913,el,1039218,th,1870341,hi,1870341,it,953356,th,1782862,cr,1782862,es,1031392,th,1816362,pl,1816362,de,949704,th,1732924,hu,1732924,ja,1919335,th,10785597,he,10785597,ml,2031233,th,10835908,da,10835908,la,1913422,th,10637967,bg,10637967,kn,1967275,th,10327016,ko,10327016,sr,3010355,th,21039384,ro,21039384,cs,3131476,th,20010928,ar,20010928,fr,3032467,th,21048903,cs,21048903,ro,2952771,th,18698968,sq,18698968,sv,2390540,th,2490015,ar,2490015,fr,2346575,th,2437624,is,2437624,vi,2336665,th,2439690,no,2439690,ta,2289443,th,2386832,bs,2386832,la,15046629,th,20302755,ml,20302755,he,15743164,th,20487544,cs,20487544,ro,14553934,th,19536000,cs,19536000,ro,15306583,th,19778360,bs,19778360,da,30660296,th,44878240,pl,44878240,bn,31030597,th,42256368,cr,42256368,es,30449777,th,44442585,is,44442585,vi,29464788,th,40093312,bs,40093312,da,
TR,152,tr,369,sv,3403,de,156,tr,351,sv,3375,en,198,tr,470,sv,3436,en,197,tr,477,sv,3466,en,152,tr,429,bs,444,en,156,tr,426,bs,433,en,173,tr,564,bs,570,en,178,tr,568,en,569,bs,157,tr,427,en,431,bs,151,tr,432,bs,443,en,183,tr,558,en,572,bs,183,tr,574,en,582,bs,342847,tr,860997,id,1042823,en,289246,tr,1040897,id,1148511,is,340144,tr,942796,id,1085562,en,286280,tr,1108189,id,1183864,is,474369,tr,4350869,bs,4503102,sv,446775,tr,4448257,bs,5282181,id,481012,tr,4700703,bs,4959887,en,440212,tr,4796471,bs,5470685,en,840109,tr,7246591,bs,7937024,sv,423883,tr,6435536,bs,8448760,no,850426,tr,7689248,bs,9014039,en,412418,tr,7024598,bs,8592823,no,1677111,tr,2358783,hu,2359628,id,1500548,tr,2637183,id,2671088,fi,1654671,tr,2447511,id,2469679,is,1493157,tr,2750634,id,2775551,fi,9538083,tr,17460944,id,18322893,is,6808698,tr,19254952,bs,20209940,id,8960313,tr,17878630,id,18946642,bs,6334629,tr,19759876,bs,20630832,id,17654200,tr,37036488,id,39146254,is,12913078,tr,38360258,bs,40258334,id,16753325,tr,39151050,id,41077777,is,11677839,tr,39384472,bs,40394695,id,
UK,241,uk,7993,ru,8029,bg,262,uk,7970,ru,8002,bg,282,uk,7971,ru,8029,bg,322,uk,7966,ru,8014,bg,215,uk,8436,bg,8472,ru,226,uk,8435,bg,8437,ru,251,uk,8391,ru,8430,bg,273,uk,8494,ru,10385,no,211,uk,4081,bg,7069,ru,201,uk,4066,bg,7023,ru,238,uk,4138,bg,7121,ru,260,uk,4166,bg,7038,ru,500694,uk,1124618,ru,1375862,bg,472977,uk,1340190,ru,1450434,bg,473946,uk,1208953,ru,1409043,bg,499368,uk,1340265,ru,1452429,bg,200278,uk,4422564,ru,5475113,bg,140198,uk,5253036,ru,5961858,bg,216352,uk,5114750,ru,5982100,bg,170157,uk,5889341,ru,5903660,bg,172984,uk,8044277,ru,10197432,bg,142205,uk,8187435,ru,9535602,bg,169195,uk,9519233,ru,10982091,bg,164569,uk,8660775,ru,9297666,bg,2812106,uk,3372059,ru,3405804,bg,2634469,uk,3906434,ru,4010185,bg,2852852,uk,3469229,bg,3472546,ru,2731040,uk,3909700,ru,4044962,bg,11325714,uk,24674795,ru,25500070,bg,9664738,uk,26731036,ru,30429660,bg,12637000,uk,25148414,ru,25959394,bg,9470407,uk,27856417,ru,30201505,bg,16477754,uk,51087421,ru,55383747,bg,12268532,uk,52611685,ru,60549324,bg,16964919,uk,54507428,ru,57369480,bg,13041426,uk,54399570,ru,59559554,bg,
UR,4895,ur,14370,fa,18128,ar,4893,ur,14310,fa,18021,ar,4900,ur,15949,fa,19647,ar,4903,ur,15826,fa,19532,ar,8112,ur,16803,fa,25313,ar,8113,ur,16836,fa,25331,ar,8061,ur,19393,fa,27839,ar,8073,ur,19466,fa,27873,ar,561,ur,20422,fa,22308,ar,584,ur,20292,fa,22195,ar,607,ur,23624,fa,25633,ar,631,ur,23466,fa,25401,ar,572665,ur,1560515,fa,2454893,ar,470499,ur,1645970,fa,2501066,ar,603888,ur,1559074,fa,2425190,ar,488975,ur,1636312,fa,2490535,ar,1825592,ur,7883933,fa,11709055,ar,1377910,ur,7608446,fa,12095794,ar,1998401,ur,8154489,fa,11889416,ar,1497977,ur,7451845,fa,11717323,ar,1339767,ur,15271776,fa,22643182,ar,1490718,ur,13291739,fa,21607238,ar,1366046,ur,15666708,fa,23034600,ar,1421079,ur,12771713,fa,20541887,ar,2876071,ur,3732491,fa,3757659,bn,2727987,ur,4536020,fa,4614074,sv,2938462,ur,3707529,fa,3726072,hu,2744154,ur,4477500,fa,4560554,sq,11228058,ur,29972615,fa,30638703,sr,8990227,ur,35282004,fa,38117018,ar,11055686,ur,29244016,fa,29836800,tr,8980051,ur,34683656,fa,37215352,ar,19843307,ur,65519230,fa,67203483,ar,12633139,ur,67701887,fa,77953062,ar,20160751,ur,65823779,fa,67181020,ar,12347165,ur,66382147,fa,74842568,ar,
